YRC1000micro,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name,Contents,Sub Code,Meaning,Cause,Remedy,図表1,図表2,詳細説明(技術者用),Notes
,,,31,"The combination of the software version and the  version of driver for INPACT board (HMSAB.DRV) is incorrect.
",Setting error,"Please try the software update.
In order to know the correct software version, contact your YASKAWA representative about occurrence status (operating procedure).
",,,,HWC
,,,32,The fieldbus type of set optional function is not consistent with the fieldbus type of  option board.,Setting error,"Check the following settings.
- Fieldbus type setting of target INpact board in maintenance mode",,,,HWC
,,,,,I/O module failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
- The corresponding I/O module (PCIe board)",,,,HWC
,,,,,Other,"If the alarm occurs again, save the CMOS.BIN, and then contact your YASKAWA representative about occurrence status (operating procedure).",,,,HWC
,,,40,The data output function for Self-Diagnosis System can not be available under this setting,Setting error,"Check the data output function setting for Self-Diagnosis System.
- The number of Servo Control Board(Only 1 board is available).",,,,HWC
,,,,,ACP30 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the controller. Save the CMOS.BIN before replacement to be safe.",,,,HWC
,,,,,ACP31 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the controller. Save the CMOS.BIN before replacement to be safe.",,,,HWC
,,,,,Other,"If the alarm occurs again, save the CMOS.BIN, and then contact your YASKAWA representative about occurrence status (operating procedure).",,,,HWC
,,,42,There is an error in the LAN interface settings used for MODBUS/TCP (CPU Board).,Setting error,Check the LAN interface settings used for MODBUS/TCP (CPU Board).,,,,HWC
,,,,,ACP30 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the controller. Save the CMOS.BIN before replacement to be safe.",,,,HWC
,,,,,ACP31 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the controller. Save the CMOS.BIN before replacement to be safe.",,,,HWC
,,,,,Other,"If the alarm occurs again, save the CMOS.BIN, and then contact your YASKAWA representative about occurrence status (operating procedure).",,,,HWC
0301,VERIFY ERROR(OVERRUN INPUT SET),"The YRC1000micro verifies if the parameter specification is the same as the OT signal information.
This alarm occurs if the YRC1000micro detects an error in the verification process.",,"Sub Code: Control group

Parameter specification and OT signal information are wrong",Setting error,"Check the following settings.
- Connection settings (OT) in maintenance mode",,,,HWC
,,,,,Other,"If the alarm occurs again, save the CMOS.BIN, and then contact your YASKAWA representative about occurrence status (operating procedure).",,,,HWC
0302,VERIFY ERROR(ASF30 HARDWARE SET),"The YRC1000micro verifies if the parameter specification is the special hardware setting.
This alarm occurs if the YRC1000micro detects an error in the verification process.",0,,Setting error,"Check the following settings.
- Connection settings function safety in maintenance mode",,,,HWC
,,,,,Other,"If the alarm occurs again, save the CMOS.BIN, and then contact your YASKAWA representative about occurrence status (operating procedure).",,,,HWC
0310,VERIFY ERROR(CMOS MEMORY SIZE),The YRC1000micro verifies that the ACP30 board type (CMOS memory size) which is detected during the startup is the same as the type set at the time of system configuration. This alarm occurs if the YRC1000micro detects an error in the verification process.,,The CMOS memory capacity is different from its initial setting.,ACP31 board failure,"(0)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the controller. Save the CMOS.BIN before replacement to be safe.",,,,HWC
,,,,,Other,"If the alarm occurs again, save the CMOS.BIN, and then contact your YASKAWA representative about occurrence status (operating procedure).",,,,HWC
0320,VERIFY ERROR(I/O MODULE),The YRC1000micro verifies that the I/O module which is detected during the startup is the same as the module set at the time of system configuration. This alarm occurs if the YRC1000micro detects an error in the verification process.,0,The I/O module connected to the PCI express bus is different from the function of the set I/O module.,Setting error,"Check the following settings.
- The AIO board type connected to ASF30.
- The rotary switch setting which specifies slot numbers of each I/O module
- I/O module settings in maintenance mode
Please refer to the manual of each I/O module for the details of the setting",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
- The MII communications cable which I/O module of the corresponding node number
- (In case of MII communications last station) Terminator
- 24V power of the corresponding I/O module",,,,HWC
,,,,,I/O module failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,ACP31 board failure,"(0)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the controller. Save the CMOS.BIN before replacement to be safe.",,,,HWC
,,,,,ASF30 board failure,"(0)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the controller. Save the CMOS.BIN before replacement to be safe.",,,,HWC
,,,,,Other,"If the alarm occurs again, save the CMOS.BIN, and then contact your YASKAWA representative about occurrence status (operating procedure).",,,,HWC
,,,1,The I/O module connected to the serial bus #1 is different from the function of the set I/O module.,Setting error,"Check the following settings.
- The rotary switch setting which specifies slot numbers of each I/O module
- I/O module settings in maintenance mode
Please refer to the manual of each I/O module for the details of the setting",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
- The MII communications cable which I/O module of the corresponding node number
- (In case of MII communications last station) Terminator
- 24V power of the corresponding I/O module",,,,HWC
,,,,,I/O module failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,ACP31 board failure,"(0)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the controller. Save the CMOS.BIN before replacement to be safe.",,,,HWC
,,,,,Other,"If the alarm occurs again, save the CMOS.BIN, and then contact your YASKAWA representative about occurrence status (operating procedure).",,,,HWC
,,,2,The I/O module connected to the serial bus #2 is different from the function of the set I/O module.,Setting error,"Check the following settings.
- The rotary switch setting which specifies slot numbers of each I/O module
- I/O module settings in maintenance mode
Please refer to the manual of each I/O module for the details of the setting",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
- The MII communications cable which I/O module of the corresponding node number
- (In case of MII communications last station) Terminator
- 24V power of the corresponding I/O module",,,,HWC
,,,,,I/O module failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,ACP31 board failure,"(0)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the controller. Save the CMOS.BIN before replacement to be safe.",,,,HWC
,,,,,Other,"If the alarm occurs again, save the CMOS.BIN, and then contact your YASKAWA representative about occurrence status (operating procedure).",,,,HWC
,,,3,The I/O module connected to the serial bus #3 is different from the function of the set I/O module.,Setting error,"Check the following settings.
- The rotary switch setting which specifies slot numbers of each I/O module
- I/O module settings in maintenance mode
Please refer to the manual of each I/O module for the details of the setting",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
- The MII communications cable which I/O module of the corresponding node number
- (In case of MII communications last station) Terminator
- 24V power of the corresponding I/O module",,,,HWC
,,,,,I/O module failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,ACP31 board failure,"(0)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the controller. Save the CMOS.BIN before replacement to be safe.",,,,HWC
,,,,,Other,"If the alarm occurs again, save the CMOS.BIN, and then contact your YASKAWA representative about occurrence status (operating procedure).",,,,HWC
,,,4,The I/O module connected to the serial bus #4 is different from the function of the set I/O module.,Setting error,"Check the following settings.
- The rotary switch setting which specifies slot numbers of each I/O module
- I/O module settings in maintenance mode
Please refer to the manual of each I/O module for the details of the setting",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
- The MII communications cable which I/O module of the corresponding node number
- (In case of MII communications last station) Terminator
- 24V power of the corresponding I/O module",,,,HWC
,,,,,I/O module failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,ACP31 board failure,"(0)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the controller. Save the CMOS.BIN before replacement to be safe.",,,,HWC
,,,,,Other,"If the alarm occurs again, save the CMOS.BIN, and then contact your YASKAWA representative about occurrence status (operating procedure).",,,,HWC
,,,5,The I/O module connected to the serial bus #5 is different from the function of the set I/O module.,Setting error,"Check the following settings.
- The rotary switch setting which specifies slot numbers of each I/O module
- I/O module settings in maintenance mode
Please refer to the manual of each I/O module for the details of the setting",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
- The MII communications cable which I/O module of the corresponding node number
- (In case of MII communications last station) Terminator
- 24V power of the corresponding I/O module",,,,HWC
,,,,,I/O module failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
