DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace theYIF01 board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,5,The servo I/O communications (JL098) receiving status is incorrect. (Command timeout),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace theYIF01 board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,110,The communications loop back value of servo I/O communications (JL098) is incorrect. (Communication loop back),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,210,The communications loop back value of servo I/O communications (JL098) is incorrect. (Communication loop back),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,310,The communications loop back value of servo I/O communications (JL098) is incorrect. (Communication loop back),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,410,The communications loop back value of servo I/O communications (JL098) is incorrect. (Communication loop back),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,510,The communications loop back value of servo I/O communications (JL098) is incorrect. (Communication loop back),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,610,The communications loop back value of servo I/O communications (JL098) is incorrect. (Communication loop back),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,710,The communications loop back value of servo I/O communications (JL098) is incorrect. (Communication loop back),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,810,The communications loop back value of servo I/O communications (JL098) is incorrect. (Communication loop back),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,910,The communications loop back value of servo I/O communications (JL098) is incorrect. (Communication loop back),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,1010,The communications loop back value of servo I/O communications (JL098) is incorrect. (Communication loop back),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
