DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
4234,COMMUNICATION TIMEOUT(IO MODULE),An error was detected in communications timeout with the I/O module board when the control power turned ON.,0,"The IO module board connected with 0th serial bus exists. 
",Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,1,An error was detected in communications timeout with the I/O module board connected with 1st serial bus when the control power turned ON.,Setting error,"(1)Check the following settings.
・The rotary switch setting which specifies slot numbers of each I/O module
・I/O module settings in maintenance mode",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The MⅡ communications cable which I/O module of the corresponding node number
・(In case of MⅡ communications last station) Terminator
・24V power of the corresponding I/O module",,,,HWC
,,,,,Board failure（I/O module）,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,2,An error was detected in communications timeout with the I/O module board connected with 2nd serial bus when the control power turned ON.,Setting error,"(1)Check the following settings.
・The rotary switch setting which specifies slot numbers of each I/O module
・I/O module settings in maintenance mode",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The MⅡ communications cable which I/O module of the corresponding node number
・(In case of MⅡ communications last station) Terminator
・24V power of the corresponding I/O module",,,,HWC
,,,,,Board failure（I/O module）,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,3,An error was detected in communications timeout with the I/O module board connected with 3rd serial bus when the control power turned ON.,Setting error,"(1)Check the following settings.
・The rotary switch setting which specifies slot numbers of each I/O module
・I/O module settings in maintenance mode",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The MⅡ communications cable which I/O module of the corresponding node number
・(In case of MⅡ communications last station) Terminator
・24V power of the corresponding I/O module",,,,HWC
,,,,,Board failure（I/O module）,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,4,An error was detected in communications timeout with the I/O module board connected with 4th serial bus when the control power turned ON.,Setting error,"(1)Check the following settings.
・The rotary switch setting which specifies slot numbers of each I/O module
・I/O module settings in maintenance mode",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The MⅡ communications cable which I/O module of the corresponding node number
・(In case of MⅡ communications last station) Terminator
・24V power of the corresponding I/O module",,,,HWC
,,,,,Board failure（I/O module）,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,5,An error was detected in communications timeout with the I/O module board connected with 5th serial bus when the control power turned ON.,Setting error,"(1)Check the following settings.
・The rotary switch setting which specifies slot numbers of each I/O module
・I/O module settings in maintenance mode",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The MⅡ communications cable which I/O module of the corresponding node number
・(In case of MⅡ communications last station) Terminator
・24V power of the corresponding I/O module",,,,HWC
,,,,,Board failure（I/O module）,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,6,An error was detected in communications timeout with the I/O module board connected with 6th serial bus when the control power turned ON.,Setting error,"(1)Check the following settings.
・The rotary switch setting which specifies slot numbers of each I/O module
・I/O module settings in maintenance mode",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The MⅡ communications cable which I/O module of the corresponding node number
・(In case of MⅡ communications last station) Terminator
・24V power of the corresponding I/O module",,,,HWC
,,,,,Board failure（I/O module）,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,7,An error was detected in communications timeout with the I/O module board connected with 7th serial bus when the control power turned ON.,Setting error,"(1)Check the following settings.
・The rotary switch setting which specifies slot numbers of each I/O module
・I/O module settings in maintenance mode",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The MⅡ communications cable which I/O module of the corresponding node number
・(In case of MⅡ communications last station) Terminator
・24V power of the corresponding I/O module",,,,HWC
,,,,,Board failure（I/O module）,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
